importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,jt_batch_ml_training,jt_ci_cd_build,jt_data_archival,jt_etl_pipeline,jt_fraud_detection,jt_real_time_inference,jt_scientific_compute,jt_video_transcoding,jt_web_serving,cur_region_enc,urgency,green_pressure,carbon_load,cost_pressure,lat_x_imp,deadline_urg,energy_per_vcpu,renew_x_green,perf_vs_green,imp_sq,cost_x_imp,dl_lat,label,recommended_region
5,0.2862,19.65,1,0.3077,24.6,4,16,0,552.8,60.3,0.0387,0.194,0,1,0,0,0,0,0,0,0,6.0,7.213464797614926,0.19827777777777778,10.862519999999998,1.2308,1.431,0.99,4.912498771875306,0.194,-0.1431,25,1.5385,0.2862,5,us-east-1
2,0.644,340.28,26,0.2671,122.19,4,32,0,423.3,17.8,0.0426,0.352,1,0,0,0,0,0,0,0,0,4.0,0.6068259669656253,0.1582222222222222,144.040524,1.0684,1.288,0.74,85.0699787325053,0.352,-2.254,4,0.5342,16.744,3,eu-north-1
3,0.4578,116.12,16,0.1808,20.24,4,8,0,229.9,67.1,0.0522,0.581,0,0,0,1,0,0,0,0,0,3.0,1.0588679978603392,0.21085555555555555,26.695988,0.7232,1.3734,0.84,29.029992742501815,0.581,-1.1444999999999999,9,0.5424,7.3248,4,sa-east-1
2,0.3069,245.05,10,0.2736,44.25,2,16,1,390.1,24.2,0.0519,0.234,0,0,0,0,0,0,0,1,0,5.0,0.8340644350166067,0.6160888888888889,95.59400500000001,0.5472,0.6138,0.9,122.52493873753063,0.468,-1.07415,4,0.5472,3.069,3,eu-north-1
4,0.2498,54.64,15,0.4281,59.19,2,16,1,328.3,24.4,0.0376,0.372,0,0,0,0,0,0,0,1,0,4.0,1.4426945205469057,0.5001333333333333,17.938312000000003,0.8562,0.9992,0.85,27.319986340006828,0.744,-0.3747,16,1.7124,3.747,3,eu-north-1
8,0.5266,15.49,2,0.7504,59.66,64,128,0,467.3,36.8,0.0508,0.21,0,0,0,0,0,1,0,0,0,5.0,7.281907184737135,0.05260000000000001,7.238477,48.0256,4.2128,0.98,0.2420312462182618,0.21,1.3165,64,6.0032,1.0532,5,us-east-1
7,0.1485,16.32,3,0.8268,36.92,32,128,0,394.7,17.8,0.0411,0.379,0,0,0,0,0,0,0,0,1,4.0,5.049429000718283,0.14191666666666666,6.441504,26.4576,1.0394999999999999,0.97,0.5099999840625006,0.379,0.22275,49,5.787599999999999,0.4455,0,ap-south-1
2,0.1548,82.35,14,0.3609,88.53,4,8,0,393.6,15.3,0.043,0.336,0,0,0,1,0,0,0,0,0,4.0,0.738538473418071,0.37564444444444445,32.41296,1.4436,0.3096,0.86,20.587494853126284,0.336,-0.5418,4,0.7218,2.1672,3,eu-north-1
7,0.5054,71.23,13,0.0545,39.07,2,4,1,41.7,83.4,0.0545,1.0,0,0,0,1,0,0,0,0,0,0.0,2.6524612667505956,0.16486666666666666,2.970291,0.109,3.5378,0.87,35.614982192508904,2.0,0.7581,49,0.3815,6.5702,3,eu-north-1
6,0.5571,134.17,9,0.8165,5.28,8,32,0,237.8,82.5,0.0601,0.499,0,0,0,0,0,0,0,1,0,3.0,2.60576575974982,0.09842222222222222,31.905626,6.532,3.3426,0.91,16.771247903594013,0.499,0.27855,36,4.899,5.0139000000000005,0,ap-south-1
6,0.2724,11.39,1,0.4543,45.06,8,16,0,528.4,56.1,0.0346,0.191,0,1,0,0,0,0,0,0,0,6.0,8.656157757137912,0.16168888888888888,6.018476,3.6344,1.6343999999999999,0.99,1.4237498220312725,0.191,0.1362,36,2.7258,0.2724,5,us-east-1
1,0.6213,721.87,200,0.3983,115.42,4,16,0,398.6,27.6,0.0521,0.196,0,0,0,0,0,0,1,0,0,5.0,0.1885616287908958,0.18935000000000002,287.737382,1.5932,0.6213,0.0,180.46745488313627,0.196,-2.7958499999999997,1,0.3983,124.25999999999999,3,eu-north-1
8,0.3272,48.85,5,0.1286,12.4,32,256,0,465.8,41.6,0.0329,0.189,0,1,0,0,0,0,0,0,0,6.0,4.464882520511598,0.07475555555555556,22.754330000000003,4.1152,2.6176,0.95,1.5265624522949235,0.189,0.818,64,1.0288,1.636,5,us-east-1
5,0.413,493.28,29,0.7356,11.95,16,64,0,42.8,99.2,0.0611,0.944,0,0,0,0,0,0,1,0,0,0.0,1.470070086754691,0.16305555555555554,21.112384,11.7696,2.065,0.71,30.829998073125118,0.944,-0.2065,25,3.678,11.976999999999999,0,ap-south-1
8,0.3511,57.02,7,0.5683,60.45,8,64,0,404.3,24.7,0.063,0.228,0,1,0,0,0,0,0,0,0,5.0,3.847184925599031,0.0721,23.053186,4.5464,2.8088,0.9299999999999999,7.1274991090626125,0.228,0.87775,64,4.5464,2.4577,5,us-east-1
6,0.5981,31.33,13,0.0553,46.25,2,16,0,325.4,22.3,0.0458,0.34,0,0,0,1,0,0,0,0,0,4.0,2.2735382286433676,0.08931111111111112,10.194782,0.1106,3.5885999999999996,0.87,15.664992167503915,0.34,0.29905,36,0.3318,7.7753,4,sa-east-1
7,0.6871,9.24,1,0.3172,49.55,16,64,0,43.0,82.8,0.0495,0.949,0,0,0,0,0,0,0,0,1,0.0,10.098850716660897,0.052149999999999995,0.39732,5.0752,4.8097,0.99,0.5774999639062522,0.949,1.03065,49,2.2203999999999997,0.6871,1,ap-southeast-1
1,0.2058,548.89,80,0.304,107.97,2,4,0,127.4,40.0,0.0463,0.695,0,0,0,0,0,0,1,0,0,1.0,0.2275597548732555,0.3971,69.928586,0.608,0.2058,0.19999999999999996,274.4448627775686,0.695,-0.9261,1,0.304,16.464000000000002,3,eu-north-1
8,0.4863,13.67,2,0.35,65.79,64,128,1,502.0,56.4,0.0385,0.169,0,0,0,0,0,1,0,0,0,6.0,7.281907184737135,0.11415555555555557,6.8623400000000006,22.4,3.8904,0.98,0.21359374666259773,0.338,1.21575,64,2.8,0.9726,5,us-east-1
1,0.919,344.91,80,0.4915,12.7,32,256,1,389.0,26.8,0.039,0.405,1,0,0,0,0,0,0,0,0,4.0,0.2275597548732555,0.08099999999999996,134.16999,15.728,0.919,0.19999999999999996,10.778437163173841,0.81,-4.1355,1,0.4915,73.52000000000001,3,eu-north-1
5,0.2243,20.01,3,0.3455,1.34,4,32,0,538.9,72.7,0.0307,0.177,0,0,0,0,0,0,0,0,1,6.0,3.6067350005130594,0.21547222222222223,10.783389000000001,1.382,1.1215,0.97,5.002498749375313,0.177,-0.11215,25,1.7274999999999998,0.6729,5,us-east-1
2,0.2481,85.62,294,0.6679,41.99,16,32,0,45.2,79.0,0.054,0.927,0,0,1,0,0,0,0,0,0,0.0,0.351680730617142,0.3341777777777778,3.8700240000000004,10.6864,0.4962,0.0,5.351249665546896,0.927,-0.86835,4,1.3358,72.9414,3,eu-north-1
6,0.6081,17.14,1,0.5769,63.22,4,8,0,572.3,71.6,0.0392,0.192,0,0,0,0,0,0,0,0,1,6.0,8.656157757137912,0.0870888888888889,9.809222,2.3076,3.6486,0.99,4.284998928750268,0.192,0.30405,36,3.4614,0.6081,5,us-east-1
8,0.5219,37.77,6,0.1498,84.32,4,16,0,93.4,47.9,0.0564,0.698,0,1,0,0,0,0,0,0,0,1.0,4.1111846262270415,0.053122222222222217,3.527718,0.5992,4.1752,0.94,9.44249763937559,0.698,1.30475,64,1.1984,3.1314,5,us-east-1
8,0.4933,18.85,3,0.7772,50.22,64,256,1,408.4,40.5,0.0514,0.202,0,0,0,0,0,1,0,0,0,5.0,5.770776000820895,0.11259999999999998,7.69834,49.7408,3.9464,0.97,0.29453124539794934,0.404,1.23325,64,6.2176,1.4799,5,us-east-1
3,0.2931,637.01,24,0.4756,9.21,8,16,0,184.8,83.0,0.0675,0.695,0,0,0,0,0,0,1,0,0,2.0,0.932002112296682,0.2749055555555555,117.719448,3.8048,0.8793000000000001,0.76,79.62624004672,0.695,-0.73275,9,1.4268,7.034400000000001,6,us-west-2
2,0.6995,474.74,123,0.1831,31.03,64,256,0,471.8,51.3,0.0393,0.18,0,0,0,0,0,0,1,0,0,6.0,0.4149134356294654,0.13355555555555554,223.982332,11.7184,1.399,0.0,7.417812384096682,0.18,-2.44825,4,0.3662,86.0385,3,eu-north-1
8,0.673,25.37,1,0.3139,102.29,8,32,0,173.6,74.2,0.0626,0.634,0,0,0,0,0,1,0,0,0,2.0,11.541543676183881,0.03633333333333333,4.404232,2.5112,5.384,0.99,3.1712496035938,0.634,1.6825,64,2.5112,0.673,1,ap-southeast-1
8,0.6127,4.74,2,0.262,62.0,64,128,0,116.6,52.4,0.0501,0.71,0,0,0,0,0,1,0,0,0,1.0,7.281907184737135,0.04303333333333333,0.552684,16.768,4.9016,0.98,0.07406249884277347,0.71,1.5317500000000002,64,2.096,1.2254,1,ap-southeast-1
10,0.6618,20.37,2,0.1942,65.5,64,256,1,258.1,70.3,0.0593,0.581,0,0,0,0,0,0,0,0,1,3.0,9.102383980921418,0.0,5.257497,12.4288,6.618,0.98,0.31828124502685556,1.162,2.9781000000000004,100,1.9420000000000002,1.3236,5,us-east-1
4,0.4492,67.44,5,0.3389,69.15,16,32,0,115.7,59.1,0.0437,0.733,0,0,0,0,0,0,0,1,0,1.0,2.232441260255799,0.18359999999999999,7.802808,5.4224,1.7968,0.95,4.2149997365625165,0.733,-0.6738,16,1.3556,2.246,4,sa-east-1
1,0.4832,539.85,128,0.2474,7.04,64,512,0,501.7,32.1,0.0638,0.2,0,0,0,0,0,0,1,0,0,5.0,0.2057692172095542,0.25839999999999996,270.842745,15.8336,0.4832,0.0,8.435156118200686,0.2,-2.1744,1,0.2474,61.8496,3,eu-north-1
1,0.2308,469.77,128,0.3288,10.08,4,16,0,100.9,59.9,0.0498,0.709,0,0,0,0,0,0,1,0,0,1.0,0.2057692172095542,0.3846,47.399792999999995,1.3152,0.2308,0.0,117.44247063938234,0.709,-1.0386,1,0.3288,29.5424,3,eu-north-1
10,0.4552,8.88,2,0.2532,81.48,2,8,1,186.1,109.7,0.0588,0.62,0,0,0,0,1,0,0,0,0,2.0,9.102383980921418,0.0,1.652568,0.5064,4.552,0.98,4.43999778000111,1.24,2.0484,100,2.532,0.9104,5,us-east-1
10,0.3713,4.14,2,0.8607,41.96,8,64,1,603.4,50.6,0.0342,0.176,0,0,0,0,1,0,0,0,0,6.0,9.102383980921418,0.0,2.4980759999999997,6.8856,3.713,0.98,0.517499935312508,0.352,1.6708500000000002,100,8.607,0.7426,5,us-east-1
4,0.7512,27.97,206,0.3055,17.48,32,256,0,107.0,36.3,0.0505,0.679,0,0,1,0,0,0,0,0,0,1.0,0.7500862889986372,0.08293333333333335,2.99279,9.776,3.0048,0.0,0.8740624726855477,0.679,-1.1268,16,1.222,154.7472,6,us-west-2
7,0.4027,5.24,3,0.8456,23.93,2,8,0,501.5,68.8,0.0369,0.168,0,0,0,0,0,1,0,0,0,6.0,5.049429000718283,0.09954999999999999,2.62786,1.6912,2.8189,0.97,2.619998690000655,0.168,0.60405,49,5.9192,1.2081,5,us-east-1
2,0.1085,408.53,94,0.2156,12.27,2,8,0,134.3,73.9,0.0536,0.724,1,0,0,0,0,0,0,0,0,2.0,0.43918612830812304,0.3962222222222222,54.865579,0.4312,0.217,0.06000000000000005,204.26489786755104,0.724,-0.37975,4,0.4312,10.199,3,eu-north-1
5,0.5055,264.89,9,0.2401,30.68,16,64,1,418.7,45.8,0.04,0.159,0,0,0,0,0,0,0,1,0,6.0,2.171471466458183,0.27472222222222226,110.90944299999998,3.8416,2.5275,0.91,16.5556239652735,0.318,-0.25275,25,1.2005000000000001,4.549499999999999,3,eu-north-1
10,0.3629,24.83,3,0.0362,2.67,32,256,0,319.6,25.8,0.0345,0.404,0,0,0,0,0,0,0,0,1,4.0,7.213470001026119,0.0,7.935668,1.1584,3.629,0.97,0.7759374757519539,0.404,1.63305,100,0.36200000000000004,1.0887,5,us-east-1
5,0.7229,242.39,12,0.3004,55.45,64,512,0,103.1,58.4,0.0526,0.753,0,0,0,0,0,0,0,1,0,1.0,1.949355466258757,0.07697222222222222,24.990408999999996,19.2256,3.6145,0.88,3.787343690822755,0.753,-0.36145,25,1.502,8.6748,2,eu-central-1
6,0.6069,59.14,20,0.5,45.75,4,32,0,392.0,39.0,0.0683,0.199,0,0,0,1,0,0,0,0,0,5.0,1.9707517852076606,0.08735555555555556,23.18288,2.0,3.6414,0.8,14.784996303750924,0.199,0.30345,36,3.0,12.138,4,sa-east-1
6,0.7365,46.79,8,0.2618,5.54,4,8,0,389.1,16.8,0.0382,0.37,0,1,0,0,0,0,0,0,0,4.0,2.730716437077903,0.05855555555555555,18.205989000000002,1.0472,4.4190000000000005,0.92,11.69749707562573,0.37,0.36825,36,1.5707999999999998,5.892,1,ap-southeast-1
3,0.3259,125.9,5,0.1566,11.21,64,128,0,515.5,39.2,0.0531,0.226,0,0,0,0,0,0,0,1,0,5.0,1.674330945191849,0.26214999999999994,64.90145000000001,10.0224,0.9777,0.95,1.967187469262696,0.226,-0.8147500000000001,9,0.4698,1.6295000000000002,4,sa-east-1
7,0.6457,115.27,5,0.1591,3.65,64,256,0,533.7,48.6,0.0336,0.193,0,0,0,1,0,0,0,0,0,6.0,3.9067722054476475,0.05905,61.519599,10.1824,4.519900000000001,0.95,1.8010937218579106,0.193,0.96855,49,1.1137,3.2285000000000004,4,sa-east-1
10,0.4588,10.13,1,0.6809,80.41,64,128,1,419.7,62.9,0.0299,0.174,0,0,0,0,0,1,0,0,0,6.0,14.426929595229852,0.0,4.251561000000001,43.5776,4.588,0.99,0.15828124752685552,0.348,2.0646,100,6.808999999999999,0.4588,5,us-east-1
6,0.2558,252.57,7,0.749,29.07,32,64,0,505.3,31.2,0.0608,0.199,0,0,0,0,0,0,0,1,0,5.0,2.8853886941992735,0.16537777777777776,127.623621,23.968,1.5348000000000002,0.9299999999999999,7.892812253349618,0.199,0.1279,36,4.494,1.7906000000000002,4,sa-east-1
4,0.1487,55.97,111,0.5358,73.62,32,256,0,414.8,23.1,0.0673,0.236,0,0,1,0,0,0,0,0,0,5.0,0.8477270550188897,0.2837666666666666,23.216356,17.1456,0.5948,0.0,1.7490624453417987,0.236,-0.22305,16,2.1432,16.5057,6,us-west-2
5,0.7342,771.35,198,0.0368,8.63,32,128,0,207.6,63.2,0.0586,0.525,0,0,0,0,0,0,1,0,0,3.0,0.9445892917513871,0.07383333333333335,160.13226,1.1776,3.671,0.0,24.104686746728543,0.525,-0.3671,25,0.184,145.3716,2,eu-central-1
2,0.2761,245.24,52,0.3505,90.94,16,128,0,422.1,26.2,0.0552,0.207,1,0,0,0,0,0,0,0,0,5.0,0.5037411706257838,0.3217333333333333,103.515804,5.608,0.5522,0.48,15.32749904203131,0.207,-0.96635,4,0.701,14.3572,3,eu-north-1
7,0.4793,126.85,13,0.4222,2.06,4,16,0,134.2,84.5,0.0615,0.73,0,0,0,1,0,0,0,0,0,2.0,2.6524612667505956,0.08678333333333332,17.023269999999997,1.6888,3.3551,0.87,31.71249207187698,0.73,0.71895,49,2.9554,6.2309,4,sa-east-1
8,0.8301,2.38,1,0.136,101.15,2,16,1,174.3,72.8,0.0593,0.676,0,0,0,0,1,0,0,0,0,2.0,11.541543676183881,0.03775555555555557,0.414834,0.272,6.6408,0.99,1.1899994050002973,1.352,2.07525,64,1.088,0.8301,1,ap-southeast-1
7,0.594,26.02,3,0.3775,45.23,16,128,0,407.8,25.3,0.058,0.227,0,0,0,0,0,1,0,0,0,5.0,5.049429000718283,0.06766666666666667,10.610956,6.04,4.1579999999999995,0.97,1.6262498983593812,0.227,0.891,49,2.6425,1.782,1,ap-southeast-1
1,0.7783,60.62,90,0.9137,1.52,4,32,0,505.4,43.1,0.0332,0.161,0,0,1,0,0,0,0,0,0,6.0,0.22168719217880886,0.11085,30.637348,3.6548,0.7783,0.09999999999999998,15.154996211250946,0.161,-3.50235,1,0.9137,70.047,3,eu-north-1
3,0.4581,790.76,72,0.3306,1.21,16,128,1,249.7,73.7,0.0609,0.503,0,0,0,0,0,0,1,0,0,3.0,0.6992256521533189,0.42147777777777784,197.452772,5.2896,1.3743,0.28,49.42249691109394,1.006,-1.14525,9,0.9918,32.983200000000004,3,eu-north-1
1,0.1361,233.34,59,0.5724,15.56,2,8,0,602.9,62.1,0.036,0.179,1,0,0,0,0,0,0,0,0,6.0,0.24423927702313328,0.43195,140.68068599999998,1.1448,0.1361,0.41000000000000003,116.66994166502916,0.179,-0.6124499999999999,1,0.5724,8.0299,3,eu-north-1
2,0.8298,680.07,58,0.1521,22.39,64,256,0,443.4,27.6,0.0684,0.222,0,0,0,0,0,0,1,0,0,5.0,0.4904920033284286,0.07564444444444446,301.543038,9.7344,1.6596,0.42000000000000004,10.62609358396729,0.222,-2.9043,4,0.3042,48.1284,3,eu-north-1
9,0.4762,6.17,2,0.069,30.89,32,64,0,97.1,42.5,0.0566,0.719,0,0,0,0,1,0,0,0,0,1.0,8.192145582829276,0.0291,0.599107,2.208,4.2858,0.98,0.1928124939746096,0.719,1.6667,81,0.621,0.9524,5,us-east-1
4,0.4712,64.74,5,0.0782,84.88,2,8,0,481.4,43.1,0.0315,0.165,0,0,0,0,0,0,0,1,0,6.0,2.232441260255799,0.17626666666666665,31.165835999999995,0.1564,1.8848,0.95,32.36998381500809,0.165,-0.7068,16,0.3128,2.356,4,sa-east-1
3,0.4565,548.36,83,0.1793,79.93,8,64,0,320.6,26.3,0.0416,0.39,0,0,0,0,0,0,1,0,0,4.0,0.6770759115356006,0.2113611111111111,175.80421600000003,1.4344,1.3695,0.17000000000000004,68.54499143187608,0.39,-1.14125,9,0.5378999999999999,37.8895,6,us-west-2
4,0.5725,88.61,23,0.6754,41.48,2,16,1,92.8,45.7,0.0494,0.7,0,0,0,1,0,0,0,0,0,1.0,1.2586315257380454,0.285,8.223008,1.3508,2.29,0.77,44.304977847511076,1.4,-0.85875,16,2.7016,13.1675,3,eu-north-1
10,0.7023,3.51,2,0.3518,51.0,8,32,0,453.3,40.3,0.0632,0.205,0,0,0,0,1,0,0,0,0,5.0,9.102383980921418,0.0,1.5910829999999998,2.8144,7.023000000000001,0.98,0.43874994515625687,0.205,3.16035,100,3.518,1.4046,1,ap-southeast-1
10,0.6375,3.52,2,0.6234,16.33,4,8,0,186.9,96.5,0.0644,0.721,0,0,0,0,0,0,0,0,1,2.0,9.102383980921418,0.0,0.657888,2.4936,6.375,0.98,0.879999780000055,0.721,2.86875,100,6.234,1.275,5,us-east-1
3,0.0201,17.15,90,0.6155,47.81,2,4,1,100.8,49.1,0.0503,0.764,0,0,1,0,0,0,0,0,0,1.0,0.6650615765364266,0.7621444444444445,1.7287199999999998,1.231,0.0603,0.09999999999999998,8.574995712502142,1.528,-0.05025,9,1.8465000000000003,1.809,3,eu-north-1
5,0.7656,278.49,17,0.1036,15.1,4,16,0,180.5,101.6,0.0562,0.699,1,0,0,0,0,0,0,0,0,2.0,1.7298806828083255,0.06511111111111112,50.267445,0.4144,3.828,0.83,69.62248259437935,0.699,-0.3828,25,0.518,13.015199999999998,2,eu-central-1
7,0.2934,8.24,2,0.1491,62.67,4,8,0,202.6,58.9,0.0528,0.57,0,0,0,0,0,1,0,0,0,3.0,6.371668786644993,0.11776666666666667,1.669424,0.5964,2.0538,0.98,2.059999485000129,0.57,0.4401,49,1.0437,0.5868,5,us-east-1
6,0.3684,44.85,7,0.0769,27.79,8,32,0,579.4,46.0,0.0304,0.162,0,1,0,0,0,0,0,0,0,6.0,2.8853886941992735,0.14035555555555554,25.98609,0.6152,2.2104,0.9299999999999999,5.606249299218838,0.162,0.1842,36,0.4614,2.5788,4,sa-east-1
3,0.5373,54.37,10,0.162,46.74,2,4,0,364.7,24.3,0.0366,0.38,0,0,0,0,0,0,0,1,0,4.0,1.2510966525249099,0.1799388888888889,19.828739,0.324,1.6118999999999999,0.9,27.18498640750679,0.38,-1.34325,9,0.486,5.373,4,sa-east-1
5,0.1584,73.53,16,0.1292,37.68,64,256,0,590.4,47.0,0.0326,0.178,0,0,0,1,0,0,0,0,0,6.0,1.7647799964338986,0.23377777777777778,43.412112,8.2688,0.792,0.84,1.14890623204834,0.178,-0.0792,25,0.646,2.5344,4,sa-east-1
8,0.6233,4.9,3,0.3331,2.51,32,64,0,252.3,65.7,0.0578,0.537,0,0,0,0,0,0,0,0,1,3.0,5.770776000820895,0.04185555555555556,1.2362700000000002,10.6592,4.9864,0.97,0.15312499521484393,0.537,1.55825,64,2.6648,1.8699,5,us-east-1
9,0.364,12.75,2,0.055,36.86,64,256,0,103.8,52.9,0.0445,0.654,0,0,0,0,1,0,0,0,0,1.0,8.192145582829276,0.035333333333333335,1.32345,3.52,3.276,0.98,0.1992187468872071,0.654,1.274,81,0.495,0.728,5,us-east-1
9,0.5274,3.11,1,0.2043,5.11,4,32,0,47.3,83.0,0.0609,0.88,0,0,0,0,1,0,0,0,0,0.0,12.984236635706866,0.026255555555555556,0.14710299999999998,0.8172,4.7466,0.99,0.7774998056250485,0.88,1.8458999999999999,81,1.8387,0.5274,5,us-east-1
3,0.7089,43.15,208,0.2488,15.46,32,64,1,491.7,33.4,0.0655,0.226,0,0,1,0,0,0,0,0,0,5.0,0.5615521786837799,0.22641111111111112,21.216855,7.9616,2.1267,0.0,1.3484374578613294,0.452,-1.7722499999999999,9,0.7464,147.4512,3,eu-north-1
8,0.5714,9.41,1,0.2599,66.55,32,64,0,104.6,60.7,0.0437,0.678,0,0,0,0,0,1,0,0,0,1.0,11.541543676183881,0.04762222222222222,0.984286,8.3168,4.5712,0.99,0.2940624908105472,0.678,1.4285,64,2.0792,0.5714,1,ap-southeast-1
5,0.3835,105.52,17,0.8471,62.25,8,32,0,421.6,25.4,0.0379,0.39,0,0,0,0,0,0,0,1,0,4.0,1.7298806828083255,0.17125,44.487232000000006,6.7768,1.9175,0.83,13.189998351250207,0.39,-0.19175,25,4.2355,6.5195,0,ap-south-1
7,0.5789,12.55,1,0.3998,54.29,4,16,0,399.3,25.8,0.0578,0.217,0,1,0,0,0,0,0,0,0,5.0,10.098850716660897,0.07018333333333333,5.011215,1.5992,4.0523,0.99,3.137499215625196,0.217,0.86835,49,2.7986,0.5789,5,us-east-1
6,0.4603,3.11,2,0.0569,20.42,16,32,1,157.3,74.7,0.0599,0.696,0,0,0,0,0,0,0,0,1,2.0,5.461430388552851,0.2398666666666667,0.48920300000000005,0.9104,2.7618,0.98,0.19437498785156324,1.392,0.23015,36,0.3414,0.9206,3,eu-north-1
2,0.4361,52.76,259,0.3827,14.85,16,128,1,233.3,85.4,0.0642,0.564,0,0,1,0,0,0,0,0,0,3.0,0.359668071837926,0.5012444444444445,12.308907999999999,6.1232,0.8722,0.0,3.2974997939062627,1.128,-1.5263499999999999,4,0.7654,112.9499,3,eu-north-1
2,0.5924,281.52,44,0.1899,47.71,8,16,1,495.6,28.7,0.0651,0.225,1,0,0,0,0,0,0,0,0,5.0,0.5253944840080079,0.3623111111111111,139.521312,1.5192,1.1848,0.56,35.18999560125055,0.45,-2.0734000000000004,4,0.3798,26.065600000000003,3,eu-north-1
8,0.2562,10.03,2,0.1208,0.46,16,32,0,45.9,78.8,0.0467,0.884,0,0,0,0,0,0,0,0,1,0.0,7.281907184737135,0.08264444444444445,0.4603769999999999,1.9328,2.0496,0.98,0.6268749608203149,0.884,0.6405,64,0.9664,0.5124,5,us-east-1
3,0.4453,663.92,79,0.1663,19.95,16,32,1,193.6,84.2,0.0543,0.494,0,0,0,0,0,0,1,0,0,3.0,0.6846145780235969,0.43143333333333334,128.534912,2.6608,1.3358999999999999,0.20999999999999996,41.49499740656265,0.988,-1.1132499999999999,9,0.4989,35.1787,3,eu-north-1
5,0.7258,604.19,79,0.3477,34.24,8,32,0,153.4,71.6,0.0698,0.708,0,0,0,0,0,0,1,0,0,2.0,1.141024296705995,0.07616666666666666,92.68274600000001,2.7816,3.629,0.20999999999999996,75.52374055953244,0.708,-0.3629,25,1.7385000000000002,57.3382,2,eu-central-1
10,0.2234,5.83,2,0.4185,52.66,64,128,0,93.4,41.7,0.0538,0.691,0,0,0,0,0,1,0,0,0,1.0,9.102383980921418,0.0,0.5445220000000001,26.784,2.234,0.98,0.09109374857666018,0.691,1.0052999999999999,100,4.185,0.4468,5,us-east-1
5,0.2444,41.81,6,0.2475,6.11,64,256,1,183.3,79.0,0.0559,0.49,0,0,0,0,0,0,0,1,0,3.0,2.5694903913919007,0.4197777777777778,7.663773000000001,15.84,1.222,0.94,0.6532812397924807,0.98,-0.1222,25,1.2375,1.4664000000000001,3,eu-north-1
6,0.369,150.83,3,0.7806,60.49,16,64,1,434.5,28.8,0.0584,0.227,0,0,0,1,0,0,0,0,0,5.0,4.328082000615671,0.28044444444444444,65.535635,12.4896,2.214,0.97,9.42687441082035,0.454,0.1845,36,4.6836,1.107,3,eu-north-1
4,0.6092,210.75,2,0.0913,33.34,2,8,1,598.6,61.2,0.0389,0.172,0,0,0,0,0,0,0,1,0,6.0,3.6409535923685676,0.26053333333333334,126.15495000000001,0.1826,2.4368,0.98,105.37494731252633,0.344,-0.9138,16,0.3652,1.2184,3,eu-north-1
1,0.3991,561.28,57,0.797,25.83,64,128,0,186.4,88.1,0.0586,0.618,0,0,0,0,0,0,1,0,0,2.0,0.24627848516138723,0.30045,104.622592,51.008,0.3991,0.43000000000000005,8.769999862968753,0.618,-1.79595,1,0.797,22.7487,3,eu-north-1
4,0.07,96.96,23,0.2279,24.97,4,32,0,165.1,97.9,0.072,0.647,0,0,0,1,0,0,0,0,0,2.0,1.2586315257380454,0.31,16.008096,0.9116,0.28,0.77,24.23999394000151,0.647,-0.10500000000000001,16,0.9116,1.61,4,sa-east-1
7,0.4567,77.98,12,0.1552,10.56,32,128,0,218.6,68.0,0.0585,0.533,0,0,0,1,0,0,0,0,0,3.0,2.72909765276226,0.09055,17.046428,4.9664,3.1969,0.88,2.436874923847659,0.533,0.6850499999999999,49,1.0864,5.4803999999999995,4,sa-east-1
6,0.2838,122.11,23,0.6694,19.95,4,16,0,397.2,24.5,0.0444,0.336,0,0,0,1,0,0,0,0,0,4.0,1.887947288607068,0.15915555555555555,48.502092,2.6776,1.7027999999999999,0.77,30.527492368126907,0.336,0.1419,36,4.0164,6.5274,4,sa-east-1
1,0.4418,564.15,68,0.0989,85.84,64,512,0,170.4,87.0,0.0545,0.68,1,0,0,0,0,0,0,0,0,2.0,0.23617728149656844,0.2791,96.13116000000001,6.3296,0.4418,0.31999999999999995,8.814843612268069,0.68,-1.9881000000000002,1,0.0989,30.0424,3,eu-north-1
6,0.1461,175.92,6,0.3642,19.55,64,128,0,402.3,19.6,0.0459,0.39,0,0,0,0,0,0,0,1,0,4.0,3.083388469670281,0.18975555555555557,70.772616,23.3088,0.8766,0.94,2.748749957050782,0.39,0.07305,36,2.1852,0.8766,4,sa-east-1
4,0.3165,86.01,12,0.4691,46.81,64,256,0,194.8,80.9,0.0621,0.575,0,0,0,0,0,0,0,1,0,3.0,1.5594843730070056,0.22783333333333333,16.754748000000003,30.0224,1.266,0.88,1.3439062290014654,0.575,-0.47475,16,1.8764,3.798,4,sa-east-1
5,0.3288,155.81,9,0.595,31.82,32,256,0,162.0,92.9,0.0577,0.694,0,0,0,0,0,0,0,1,0,2.0,2.171471466458183,0.18644444444444444,25.241220000000002,19.04,1.644,0.91,4.869062347841802,0.694,-0.1644,25,2.9749999999999996,2.9592,4,sa-east-1
8,0.1267,11.09,3,0.3515,76.62,64,128,0,182.5,103.8,0.0591,0.717,0,0,0,0,0,1,0,0,0,2.0,5.770776000820895,0.09703333333333333,2.0239249999999998,22.496,1.0136,0.97,0.1732812472924805,0.717,0.31675000000000003,64,2.812,0.3801,5,us-east-1
