job_id,job_type,importance_level,latency_sensitivity,energy_required_kwh,deadline_hours,cost_sensitivity,data_size_gb,num_vcpus,memory_gb,carbon_budget_strict,current_region,current_carbon_intensity,current_latency_ms,current_spot_cost,current_renewable_share,recommended_region
5952,scientific_compute,2,0.3359,887.45,184,0.2978,22.47,8,64,0,eu-central-1,185.1,57.3,0.0565,0.492,eu-north-1
5953,etl_pipeline,6,0.5429,116.15,12,0.2127,167.57,16,64,0,ap-southeast-1,361.2,33.9,0.0594,0.222,sa-east-1
5954,batch_ml_training,3,0.8441,524.27,79,0.1126,47.57,4,32,0,sa-east-1,135.5,74.8,0.0532,0.622,us-west-2
5955,scientific_compute,1,0.2331,229.73,74,0.498,40.35,64,128,1,ap-southeast-1,376.2,27.4,0.0649,0.232,eu-north-1
5956,etl_pipeline,5,0.1731,89.96,21,0.445,54.96,2,16,0,eu-north-1,44.2,92.7,0.0603,0.892,sa-east-1
5957,etl_pipeline,7,0.4149,127.02,20,0.7781,36.59,4,8,0,eu-north-1,37.8,68.3,0.0486,1.0,ap-south-1
5958,video_transcoding,4,0.3687,294.23,17,0.148,3.39,16,128,1,us-east-1,405.1,18.7,0.0436,0.375,eu-north-1
5959,etl_pipeline,3,0.4606,83.38,14,0.0985,23.63,32,128,0,eu-north-1,33.7,70.8,0.0509,0.882,sa-east-1
5960,real_time_inference,8,0.1267,11.09,3,0.3515,76.62,64,128,0,sa-east-1,182.5,103.8,0.0591,0.717,us-east-1
5961,batch_ml_training,1,0.7064,433.3,83,0.0384,6.5,4,32,0,ap-southeast-1,374.1,23.4,0.059,0.201,eu-north-1
5962,fraud_detection,8,0.149,3.07,2,0.1066,27.57,16,64,0,ap-south-1,538.5,55.4,0.0302,0.178,us-east-1
5963,scientific_compute,3,0.2846,410.49,111,0.4384,71.34,4,16,1,eu-central-1,259.6,54.8,0.0645,0.56,eu-north-1
5964,data_archival,1,0.9121,81.0,146,0.1094,18.27,16,32,0,us-west-2,110.3,37.9,0.052,0.641,eu-north-1
5965,video_transcoding,2,0.2157,68.17,12,0.6269,22.25,4,32,0,eu-north-1,43.3,85.6,0.0461,1.0,eu-north-1
5966,scientific_compute,1,0.2865,812.61,41,0.2819,50.34,4,8,0,ap-southeast-1,477.8,32.7,0.0602,0.228,eu-north-1
5967,web_serving,5,0.4551,21.91,3,0.1493,69.56,4,32,0,eu-central-1,211.9,83.4,0.0641,0.519,us-east-1
5968,video_transcoding,5,0.1936,245.7,12,0.2198,17.24,64,256,0,ap-southeast-1,509.2,25.7,0.0678,0.213,eu-central-1
5969,batch_ml_training,5,0.0713,223.02,96,0.3106,21.13,64,256,0,eu-north-1,36.6,100.0,0.0603,0.888,eu-central-1
5970,web_serving,8,0.3187,9.61,2,0.2989,39.18,8,16,0,ap-south-1,454.6,50.0,0.03,0.173,us-east-1
5971,ci_cd_build,8,0.3087,25.66,6,0.8021,42.04,64,256,0,eu-north-1,43.5,74.8,0.0596,1.0,us-east-1
5972,web_serving,5,0.8399,2.2,3,0.1858,40.74,2,8,1,eu-north-1,44.8,104.7,0.0559,0.935,eu-north-1
5973,scientific_compute,4,0.6429,493.42,103,0.4333,41.69,4,32,0,eu-north-1,34.9,62.2,0.0498,0.889,us-west-2
5974,ci_cd_build,6,0.4761,36.8,8,0.3063,43.16,4,16,1,us-west-2,97.2,42.6,0.0549,0.758,eu-north-1
5975,etl_pipeline,2,0.6165,111.22,9,0.1981,68.6,16,64,0,sa-east-1,133.8,75.1,0.0674,0.698,eu-north-1
5976,video_transcoding,2,0.335,271.17,5,0.1075,5.87,4,32,1,eu-north-1,37.2,105.4,0.0578,0.932,eu-north-1
5977,etl_pipeline,6,0.4834,49.92,21,0.0661,54.91,4,16,0,ap-southeast-1,435.9,28.8,0.0542,0.236,sa-east-1
5978,etl_pipeline,4,0.392,98.12,18,0.7831,16.45,8,16,1,us-west-2,92.9,44.3,0.0553,0.677,eu-north-1
5979,video_transcoding,5,0.4676,173.44,6,0.0357,61.35,2,8,0,ap-south-1,526.5,70.8,0.0395,0.178,sa-east-1
5980,real_time_inference,8,0.4725,16.32,1,0.2358,19.79,2,8,0,ap-southeast-1,486.2,22.9,0.0677,0.232,us-east-1
5981,batch_ml_training,3,0.4447,395.38,56,0.2451,111.02,16,64,0,us-east-1,376.2,15.1,0.0434,0.345,us-west-2
5982,real_time_inference,7,0.3069,28.25,2,0.2313,40.55,32,128,0,ap-southeast-1,449.9,24.2,0.0613,0.221,us-east-1
5983,video_transcoding,4,0.8078,174.23,15,0.1196,45.97,64,256,1,eu-north-1,40.6,67.3,0.058,0.893,eu-north-1
5984,data_archival,2,0.3789,55.34,289,0.2829,8.34,16,32,0,sa-east-1,167.9,97.4,0.0639,0.684,eu-north-1
5985,data_archival,1,0.4641,75.93,189,0.3514,16.47,4,32,0,us-west-2,127.9,39.3,0.0555,0.759,eu-north-1
5986,video_transcoding,5,0.7059,63.71,5,0.137,17.8,8,16,0,us-east-1,428.2,16.7,0.0346,0.385,sa-east-1
5987,video_transcoding,2,0.6221,194.77,5,0.4323,36.16,8,16,1,eu-north-1,47.4,85.4,0.0548,0.943,eu-north-1
5988,real_time_inference,8,0.4067,3.2,2,0.6642,17.1,4,16,0,eu-north-1,39.8,60.8,0.0453,0.94,us-east-1
5989,ci_cd_build,6,0.5432,45.12,8,0.2772,15.82,8,64,1,eu-north-1,42.6,97.5,0.055,0.837,eu-north-1
5990,video_transcoding,4,0.7101,233.82,10,0.1552,7.15,4,16,0,ap-south-1,587.9,62.1,0.0346,0.19,eu-central-1
5991,batch_ml_training,4,0.6596,545.46,96,0.2429,50.6,4,8,0,us-west-2,130.4,34.4,0.0435,0.755,us-west-2
5992,web_serving,10,0.1532,3.24,3,0.2043,36.92,16,64,0,sa-east-1,166.4,94.1,0.0703,0.656,us-east-1
5993,fraud_detection,9,0.723,14.76,2,0.0401,62.28,4,16,0,ap-south-1,566.1,68.7,0.032,0.175,ap-southeast-1
5994,scientific_compute,2,0.1626,428.79,99,0.0941,97.62,64,256,0,ap-south-1,463.1,54.0,0.0321,0.183,eu-north-1
5995,etl_pipeline,6,0.206,59.75,7,0.4919,35.27,64,512,0,sa-east-1,142.5,73.5,0.0637,0.655,sa-east-1
5996,ci_cd_build,4,0.4139,42.66,3,0.2579,15.63,2,8,1,eu-central-1,187.5,66.2,0.0516,0.583,eu-north-1
5997,video_transcoding,4,0.402,238.56,17,0.0946,88.2,2,16,0,eu-north-1,35.1,65.8,0.0514,0.923,sa-east-1
5998,video_transcoding,6,0.2199,85.86,8,0.5164,50.92,64,256,0,us-east-1,431.4,24.9,0.0379,0.386,sa-east-1
5999,scientific_compute,1,0.2178,166.21,146,0.7883,18.02,16,128,0,sa-east-1,138.7,68.3,0.0531,0.625,eu-north-1
6000,scientific_compute,5,0.3045,858.03,85,0.4241,24.02,8,32,0,ap-south-1,522.5,50.1,0.0298,0.176,eu-central-1
6001,ci_cd_build,4,0.4213,55.88,4,0.5803,103.38,4,8,1,sa-east-1,135.2,117.7,0.0635,0.647,us-east-1
6002,etl_pipeline,3,0.1442,55.53,8,0.6966,59.09,2,16,1,eu-north-1,47.2,96.2,0.0595,0.985,eu-north-1
6003,ci_cd_build,4,0.3596,39.88,1,0.8304,39.38,32,64,0,ap-south-1,611.3,59.2,0.0363,0.176,ap-south-1
6004,fraud_detection,10,0.5526,6.92,1,0.8824,44.05,64,128,0,eu-central-1,199.3,81.1,0.0572,0.509,ap-southeast-1
6005,data_archival,1,0.5777,56.45,115,0.7047,58.09,8,16,0,sa-east-1,169.3,118.4,0.057,0.645,eu-north-1
6006,real_time_inference,9,0.8126,25.97,1,0.3499,44.47,64,256,0,eu-central-1,190.9,66.1,0.0528,0.532,ap-southeast-1
6007,ci_cd_build,3,0.7079,17.5,10,0.6413,51.73,16,64,0,ap-south-1,530.3,52.2,0.0338,0.159,sa-east-1
6008,fraud_detection,10,0.1523,12.37,2,0.2199,41.87,2,16,0,us-west-2,102.5,49.8,0.0417,0.656,us-east-1
6009,data_archival,4,0.3969,12.72,56,0.4029,33.39,8,32,0,eu-central-1,232.3,71.7,0.0613,0.507,us-west-2
6010,fraud_detection,10,0.2005,10.76,1,0.1936,21.39,32,64,0,eu-central-1,182.9,83.7,0.0621,0.587,us-east-1
6011,video_transcoding,4,0.5366,296.64,10,0.3362,63.86,4,16,0,eu-north-1,39.4,92.8,0.0532,0.948,eu-north-1
6012,data_archival,4,0.6566,25.89,171,0.3535,38.92,32,64,0,eu-north-1,47.4,107.0,0.0589,0.991,us-west-2
6013,data_archival,4,0.2608,73.48,151,0.5575,3.46,2,4,1,us-east-1,377.5,18.6,0.0459,0.382,eu-north-1
6014,scientific_compute,1,0.2643,599.79,62,0.3953,65.08,16,32,0,ap-southeast-1,458.6,32.9,0.0581,0.203,eu-north-1
6015,fraud_detection,8,0.4212,9.05,1,0.0995,27.27,16,64,0,eu-central-1,194.3,62.5,0.057,0.57,us-east-1
6016,fraud_detection,10,0.4423,10.66,2,0.1107,18.1,2,4,0,eu-central-1,203.1,54.3,0.0609,0.545,us-east-1
6017,scientific_compute,5,0.1653,820.6,110,0.1112,27.39,8,16,1,us-west-2,116.3,41.0,0.0528,0.718,eu-north-1
6018,data_archival,3,0.0673,16.69,88,0.5794,111.75,16,64,0,sa-east-1,163.5,100.7,0.0606,0.689,us-west-2
6019,fraud_detection,10,0.223,11.24,1,0.5415,17.85,64,256,1,ap-southeast-1,503.7,36.4,0.0509,0.226,us-east-1
6020,real_time_inference,7,0.5945,5.33,1,0.0968,72.36,8,32,1,sa-east-1,166.4,91.9,0.0689,0.707,ap-southeast-1
6021,data_archival,4,0.1651,99.59,48,0.3807,19.31,2,16,1,us-east-1,426.1,26.6,0.0361,0.396,eu-north-1
6022,batch_ml_training,4,0.2095,220.53,42,0.0754,67.92,16,128,0,sa-east-1,191.1,111.2,0.0572,0.663,us-west-2
6023,video_transcoding,5,0.6928,84.99,12,0.2101,66.42,32,128,1,sa-east-1,175.1,104.3,0.0568,0.644,eu-north-1
6024,video_transcoding,6,0.1803,199.41,10,0.309,3.63,2,8,0,us-east-1,389.5,24.1,0.0363,0.4,sa-east-1
6025,fraud_detection,10,0.2138,9.79,2,0.7273,100.83,32,256,0,eu-central-1,207.2,57.3,0.0623,0.529,us-east-1
6026,batch_ml_training,5,0.3954,524.52,65,0.1009,4.64,2,8,0,eu-central-1,205.0,82.3,0.0639,0.527,eu-central-1
6027,etl_pipeline,5,0.464,129.42,19,0.0785,20.94,4,32,1,ap-southeast-1,354.2,26.8,0.0567,0.228,eu-north-1
6028,data_archival,1,0.4468,71.93,156,0.0316,4.66,64,256,0,sa-east-1,182.5,94.1,0.0717,0.709,eu-north-1
6029,batch_ml_training,2,0.3333,196.14,26,0.3763,10.3,64,512,1,ap-southeast-1,379.3,40.0,0.0509,0.206,eu-north-1
6030,scientific_compute,5,0.2838,243.7,82,0.4863,20.87,8,64,1,us-east-1,435.4,15.6,0.0465,0.39,eu-north-1
6031,web_serving,6,0.6081,17.14,1,0.5769,63.22,4,8,0,ap-south-1,572.3,71.6,0.0392,0.192,us-east-1
6032,scientific_compute,3,0.1212,150.88,59,0.3334,15.05,8,32,0,us-east-1,312.8,17.6,0.0435,0.379,us-west-2
6033,etl_pipeline,2,0.6933,141.89,5,0.5569,7.85,4,32,0,eu-central-1,219.2,48.9,0.0598,0.59,eu-north-1
6034,fraud_detection,9,0.8036,13.87,2,0.082,2.5,32,128,1,ap-south-1,482.7,46.6,0.0366,0.162,ap-southeast-1
6035,scientific_compute,3,0.5304,867.15,194,0.7051,69.01,4,8,1,sa-east-1,153.1,76.7,0.0611,0.659,eu-north-1
6036,scientific_compute,3,0.3406,831.17,148,0.4897,68.11,8,32,0,ap-southeast-1,491.0,22.6,0.0629,0.196,us-west-2
6037,video_transcoding,4,0.6727,133.61,14,0.4999,60.91,64,512,0,sa-east-1,160.6,88.2,0.0621,0.68,sa-east-1
6038,batch_ml_training,2,0.3837,407.98,90,0.4866,1.53,64,128,0,sa-east-1,186.5,86.2,0.0648,0.673,eu-north-1
6039,etl_pipeline,4,0.1957,181.37,24,0.5978,21.39,64,512,0,us-west-2,120.7,43.8,0.0507,0.708,us-west-2
6040,fraud_detection,9,0.6468,8.48,1,0.1609,19.78,64,128,0,us-west-2,97.3,52.8,0.0532,0.689,ap-southeast-1
6041,fraud_detection,8,0.5189,2.25,1,0.6678,83.78,16,64,0,eu-north-1,38.1,60.5,0.0494,0.91,us-east-1
6042,scientific_compute,4,0.3474,629.26,110,0.3832,13.1,16,32,0,sa-east-1,138.0,100.8,0.0701,0.6,us-west-2
6043,batch_ml_training,3,0.4687,438.26,30,0.2671,90.66,4,32,1,us-west-2,113.1,53.3,0.0553,0.727,eu-north-1
6044,batch_ml_training,3,0.6694,156.78,27,0.308,51.14,32,256,0,sa-east-1,179.9,86.0,0.0583,0.661,us-west-2
6045,real_time_inference,8,0.269,11.51,2,0.413,42.08,64,128,0,ap-southeast-1,498.0,33.0,0.0665,0.207,us-east-1
6046,fraud_detection,10,0.5475,6.97,1,0.0447,21.08,8,32,0,eu-central-1,261.0,58.0,0.0615,0.593,us-east-1
6047,ci_cd_build,4,0.5244,40.37,7,0.6255,18.82,32,256,0,eu-central-1,211.6,83.5,0.0487,0.514,sa-east-1
6048,etl_pipeline,7,0.1089,132.77,11,0.1997,45.72,2,4,0,eu-north-1,47.3,77.9,0.0456,1.0,sa-east-1
6049,video_transcoding,4,0.2107,250.06,11,0.2663,24.07,8,32,1,eu-north-1,45.2,71.1,0.0462,1.0,eu-north-1
6050,video_transcoding,6,0.6664,185.43,20,0.5058,31.63,8,16,0,ap-south-1,445.0,57.0,0.0354,0.169,ap-southeast-1
6051,etl_pipeline,3,0.4382,163.17,15,0.8731,35.83,2,8,0,eu-central-1,247.6,67.2,0.0568,0.534,ap-south-1
6052,batch_ml_training,2,0.3761,307.82,20,0.1195,100.13,2,4,0,sa-east-1,153.7,121.1,0.0703,0.65,eu-north-1
6053,ci_cd_build,6,0.4208,57.18,6,0.1528,97.51,4,32,0,ap-southeast-1,358.2,33.1,0.0626,0.198,sa-east-1
6054,batch_ml_training,2,0.3418,162.62,21,0.2881,56.57,64,512,1,eu-north-1,35.1,99.9,0.0492,0.844,eu-north-1
6055,ci_cd_build,4,0.3411,55.71,1,0.3207,70.25,8,32,0,us-east-1,362.6,25.8,0.0451,0.372,us-east-1
6056,batch_ml_training,5,0.8069,267.72,72,0.2559,55.21,8,32,0,eu-central-1,200.4,61.9,0.0568,0.572,eu-central-1
6057,fraud_detection,8,0.6359,6.22,2,0.3044,37.25,4,16,1,us-east-1,369.2,22.6,0.0443,0.403,ap-southeast-1
6058,fraud_detection,10,0.3202,7.5,2,0.2147,22.42,4,16,0,ap-southeast-1,465.9,24.0,0.0588,0.238,us-east-1
6059,batch_ml_training,4,0.2959,558.86,65,0.2454,48.72,8,32,0,eu-central-1,195.4,66.2,0.063,0.516,us-west-2
6060,web_serving,8,0.1016,10.69,3,0.0925,41.57,32,64,0,sa-east-1,170.3,90.0,0.0708,0.667,us-east-1
6061,real_time_inference,9,0.2889,16.85,1,0.3565,63.45,16,128,0,eu-central-1,188.2,54.7,0.0549,0.538,us-east-1
6062,scientific_compute,3,0.5307,764.85,136,0.684,36.81,8,64,0,us-east-1,312.6,18.0,0.0387,0.388,us-west-2
6063,data_archival,3,0.306,74.67,291,0.5454,37.76,8,64,0,ap-south-1,560.3,57.4,0.0348,0.161,us-west-2
6064,data_archival,1,0.2935,75.59,81,0.4939,12.81,16,32,0,sa-east-1,164.6,75.3,0.0602,0.619,eu-north-1
6065,web_serving,6,0.4123,16.6,1,0.7548,9.85,2,4,0,ap-southeast-1,440.9,39.2,0.0538,0.234,ap-south-1
6066,fraud_detection,10,0.3494,11.04,1,0.2691,2.24,4,32,0,ap-south-1,441.6,73.9,0.0356,0.179,us-east-1
6067,real_time_inference,8,0.3751,12.3,1,0.6739,27.41,8,64,0,sa-east-1,161.6,72.4,0.0651,0.626,us-east-1
6068,scientific_compute,4,0.1668,762.35,132,0.1758,32.56,8,64,0,eu-north-1,46.9,66.8,0.0559,0.862,us-west-2
6069,video_transcoding,6,0.3138,168.48,7,0.0989,86.09,8,16,0,sa-east-1,170.8,118.0,0.0566,0.706,sa-east-1
6070,real_time_inference,8,0.2251,4.59,3,0.4801,62.14,8,16,1,sa-east-1,136.0,98.6,0.0638,0.631,us-east-1
6071,scientific_compute,4,0.2123,167.61,71,0.7527,29.28,16,32,0,eu-north-1,41.3,96.2,0.0611,0.917,us-west-2
6072,scientific_compute,2,0.4275,277.28,171,0.3241,17.94,2,16,0,sa-east-1,184.5,106.3,0.0568,0.703,eu-north-1
6073,data_archival,1,0.3573,37.77,285,0.1663,72.1,2,16,1,eu-central-1,240.6,70.1,0.0502,0.525,eu-north-1
6074,batch_ml_training,5,0.4348,369.91,92,0.0941,8.36,64,128,0,sa-east-1,173.6,103.6,0.0731,0.652,eu-central-1
6075,fraud_detection,8,0.1057,11.34,1,0.5299,59.85,64,512,0,eu-north-1,37.1,87.9,0.0493,0.902,us-east-1
6076,video_transcoding,2,0.4715,200.31,6,0.1042,2.2,2,4,0,sa-east-1,157.1,117.7,0.0563,0.634,eu-north-1
6077,data_archival,1,0.3112,80.46,96,0.0932,112.69,8,32,0,eu-north-1,41.9,73.4,0.0472,1.0,eu-north-1
6078,ci_cd_build,8,0.2776,32.01,2,0.2585,85.7,8,32,0,us-east-1,313.1,20.8,0.0454,0.364,us-east-1
6079,scientific_compute,4,0.3215,210.88,185,0.4109,25.32,8,32,0,ap-southeast-1,426.7,36.4,0.0635,0.221,us-west-2
6080,real_time_inference,7,0.6178,11.61,2,0.1103,70.8,32,64,0,ap-south-1,496.0,65.8,0.0341,0.194,ap-southeast-1
6081,etl_pipeline,5,0.3918,183.88,5,0.4393,9.49,16,64,0,us-west-2,92.9,54.0,0.0546,0.701,sa-east-1
6082,ci_cd_build,6,0.2069,26.38,5,0.292,27.91,32,64,0,eu-north-1,34.4,70.5,0.0613,0.905,sa-east-1
6083,web_serving,10,0.2918,17.95,2,0.116,36.88,64,256,1,eu-central-1,252.5,54.8,0.0498,0.592,us-east-1
6084,etl_pipeline,2,0.7507,68.0,13,0.438,2.54,64,256,0,eu-north-1,42.9,105.9,0.0445,0.957,eu-north-1
6085,etl_pipeline,3,0.3276,134.12,24,0.4254,2.46,8,32,0,ap-southeast-1,499.0,37.3,0.064,0.224,us-west-2
6086,ci_cd_build,8,0.5905,23.97,10,0.6765,85.82,64,128,0,eu-north-1,34.7,87.9,0.051,0.896,us-east-1
6087,web_serving,9,0.4506,20.33,1,0.4458,31.83,32,128,0,us-east-1,311.9,16.1,0.0373,0.378,us-east-1
6088,fraud_detection,9,0.2029,5.71,2,0.1194,135.84,8,32,0,eu-north-1,45.8,61.1,0.0613,0.841,us-east-1
6089,fraud_detection,8,0.463,5.65,1,0.3969,2.64,32,256,0,eu-north-1,44.8,71.8,0.0485,0.971,us-east-1
6090,data_archival,3,0.6581,40.68,108,0.1636,59.63,2,4,0,ap-southeast-1,361.9,25.1,0.0579,0.206,us-west-2
6091,scientific_compute,1,0.3809,778.84,98,0.1883,115.2,64,128,1,eu-north-1,37.3,71.1,0.049,1.0,eu-north-1
6092,data_archival,3,0.8053,51.52,145,0.2945,20.41,8,32,0,eu-north-1,44.7,90.4,0.0474,0.942,us-west-2
6093,web_serving,9,0.5102,13.58,2,0.559,49.85,8,16,0,eu-north-1,35.5,94.1,0.0584,0.898,us-east-1
6094,batch_ml_training,1,0.2949,337.23,70,0.2765,83.83,64,256,0,sa-east-1,150.9,106.7,0.0543,0.658,eu-north-1
6095,real_time_inference,7,0.4222,21.09,1,0.7641,21.09,32,256,1,eu-central-1,255.7,49.9,0.0474,0.582,us-east-1
6096,data_archival,2,0.8222,18.6,278,0.2322,18.35,16,32,0,us-west-2,98.0,58.4,0.05,0.656,eu-north-1
6097,web_serving,8,0.1483,20.44,2,0.8168,19.67,8,16,0,eu-north-1,32.9,85.6,0.0584,0.891,us-east-1
6098,ci_cd_build,5,0.6879,53.88,5,0.0534,44.38,2,8,1,eu-central-1,258.7,84.0,0.0632,0.523,eu-north-1
6099,web_serving,5,0.3407,18.13,3,0.2301,20.34,32,64,1,eu-north-1,44.0,94.8,0.0598,0.939,eu-north-1
6100,scientific_compute,4,0.5862,715.33,71,0.1761,117.92,4,8,1,us-west-2,104.8,59.4,0.0564,0.751,eu-north-1
6101,etl_pipeline,4,0.2541,130.77,19,0.6929,8.04,64,128,1,ap-south-1,442.0,55.5,0.0354,0.159,eu-north-1
6102,web_serving,5,0.1763,12.83,1,0.357,72.06,4,16,0,eu-central-1,240.5,83.3,0.0482,0.55,us-west-2
6103,etl_pipeline,7,0.545,179.78,11,0.8228,28.53,32,128,1,ap-southeast-1,383.0,29.9,0.0549,0.237,eu-north-1
6104,data_archival,1,0.6671,80.69,65,0.0794,25.71,32,64,0,ap-southeast-1,405.8,39.9,0.0523,0.234,eu-north-1
6105,data_archival,2,0.3864,51.19,230,0.3126,28.45,4,16,1,ap-southeast-1,472.8,24.0,0.052,0.219,eu-north-1
6106,data_archival,1,0.288,56.63,263,0.6069,39.34,32,128,0,eu-central-1,206.0,53.6,0.0625,0.569,eu-north-1
6107,video_transcoding,2,0.4829,208.33,2,0.2289,32.05,8,64,0,sa-east-1,159.5,68.1,0.0613,0.713,eu-north-1
6108,web_serving,10,0.6453,2.18,1,0.1802,14.78,2,8,0,eu-central-1,222.8,72.5,0.0562,0.505,us-east-1
6109,web_serving,10,0.3758,24.79,1,0.2715,83.97,4,16,0,sa-east-1,186.0,109.0,0.0531,0.636,us-east-1
6110,data_archival,4,0.1678,51.53,126,0.2123,36.4,2,4,0,us-east-1,358.0,20.1,0.0344,0.395,us-west-2
6111,data_archival,4,0.359,79.13,169,0.2405,54.4,2,4,1,ap-southeast-1,412.0,37.3,0.0509,0.216,eu-north-1
6112,etl_pipeline,6,0.1983,56.85,23,0.3323,10.43,8,16,0,us-east-1,413.0,22.1,0.0462,0.364,sa-east-1
6113,web_serving,9,0.7296,15.43,2,0.772,58.89,2,8,1,ap-south-1,473.7,63.5,0.037,0.182,us-west-2
6114,fraud_detection,8,0.6448,14.22,1,0.5823,14.18,4,8,0,us-east-1,358.4,15.5,0.0459,0.369,ap-southeast-1
6115,real_time_inference,10,0.601,11.93,3,0.4814,21.97,32,64,0,us-west-2,99.4,35.8,0.0488,0.65,ap-southeast-1
6116,web_serving,7,0.3175,7.37,3,0.1938,24.45,16,32,1,eu-north-1,46.4,95.4,0.0454,0.855,eu-north-1
6117,data_archival,2,0.4578,49.95,259,0.4409,5.32,4,16,0,ap-south-1,432.7,60.9,0.0354,0.177,eu-north-1
6118,ci_cd_build,5,0.6142,26.44,4,0.2116,6.46,2,8,0,us-east-1,326.5,18.8,0.0403,0.349,sa-east-1
6119,video_transcoding,4,0.2444,258.08,14,0.8153,14.61,4,32,0,us-east-1,368.7,20.7,0.0397,0.398,ap-south-1
6120,video_transcoding,2,0.41,134.75,20,0.1695,26.34,8,16,0,sa-east-1,180.7,100.3,0.0637,0.604,eu-north-1
6121,batch_ml_training,2,0.1589,99.43,67,0.1922,2.96,64,256,1,us-west-2,127.7,33.9,0.0503,0.648,eu-north-1
6122,batch_ml_training,2,0.4241,226.43,59,0.0492,9.17,16,32,0,ap-southeast-1,357.3,36.0,0.0601,0.234,eu-north-1
6123,video_transcoding,3,0.4521,204.47,7,0.2128,40.83,2,4,0,eu-central-1,251.7,79.7,0.0581,0.515,eu-central-1
6124,video_transcoding,6,0.4331,133.01,9,0.458,24.56,2,8,0,us-east-1,414.5,17.9,0.0443,0.36,sa-east-1
6125,video_transcoding,4,0.6126,237.1,17,0.4941,58.75,64,256,0,us-east-1,409.6,24.6,0.0411,0.354,eu-central-1
6126,batch_ml_training,4,0.4075,176.77,71,0.5303,5.59,8,16,0,eu-north-1,45.0,63.7,0.0611,0.971,us-west-2
6127,fraud_detection,10,0.4735,2.29,2,0.7206,48.42,8,64,0,eu-north-1,46.6,102.3,0.0502,0.877,us-east-1
6128,etl_pipeline,3,0.3426,184.16,20,0.1475,14.6,64,256,0,sa-east-1,144.2,68.7,0.0687,0.631,sa-east-1
6129,fraud_detection,9,0.5245,13.75,2,0.2234,33.77,16,64,1,sa-east-1,167.2,91.0,0.0621,0.707,us-east-1
6130,video_transcoding,6,0.3688,155.63,2,0.3409,78.28,2,4,0,ap-south-1,467.6,47.1,0.0335,0.189,us-east-1
6131,fraud_detection,10,0.3257,13.18,2,0.277,84.97,8,64,0,us-west-2,105.9,55.4,0.0417,0.665,us-east-1
6132,ci_cd_build,3,0.1903,30.29,4,0.677,20.08,64,512,0,us-east-1,345.9,17.9,0.0391,0.35,sa-east-1
6133,batch_ml_training,4,0.1197,223.38,21,0.3327,21.96,8,64,0,sa-east-1,152.7,71.8,0.058,0.615,eu-central-1
6134,real_time_inference,9,0.2403,12.56,2,0.2233,68.91,16,32,0,eu-north-1,33.8,97.6,0.0467,0.973,us-east-1
6135,fraud_detection,10,0.2596,12.2,1,0.2764,11.5,16,64,0,ap-south-1,433.2,67.7,0.0308,0.169,us-east-1
6136,data_archival,4,0.7668,21.04,49,0.3914,68.45,8,32,0,ap-south-1,545.1,71.2,0.0377,0.189,us-west-2
6137,scientific_compute,4,0.1696,791.37,157,0.4825,59.42,64,256,1,us-east-1,319.7,17.6,0.0461,0.361,eu-north-1
6138,video_transcoding,5,0.449,86.57,18,0.2802,37.97,64,512,0,eu-central-1,201.9,59.8,0.0613,0.537,sa-east-1
6139,ci_cd_build,4,0.2652,8.97,8,0.6063,48.66,64,512,0,us-west-2,98.3,41.2,0.0525,0.718,sa-east-1
6140,video_transcoding,4,0.6909,173.13,10,0.3915,52.51,8,16,0,ap-south-1,606.5,64.6,0.0338,0.193,sa-east-1
6141,data_archival,2,0.527,27.9,134,0.4414,5.57,32,128,0,eu-north-1,33.6,98.2,0.0549,0.964,eu-north-1
6142,ci_cd_build,6,0.3454,33.07,1,0.1358,105.72,32,128,0,eu-central-1,239.6,70.2,0.0627,0.522,us-east-1
6143,real_time_inference,10,0.5349,25.07,2,0.1245,59.44,64,256,0,us-east-1,425.1,18.7,0.0446,0.358,us-east-1
6144,web_serving,5,0.2089,6.74,2,0.0525,8.37,2,16,0,us-west-2,109.5,54.6,0.0442,0.771,us-east-1
6145,ci_cd_build,6,0.6301,54.92,10,0.5291,22.57,32,64,1,us-west-2,114.8,35.7,0.0478,0.727,eu-north-1
6146,web_serving,6,0.843,6.55,1,0.7594,61.38,2,8,0,ap-south-1,521.4,44.3,0.0333,0.178,ap-southeast-1
6147,etl_pipeline,7,0.6999,159.89,3,0.449,23.22,2,16,0,sa-east-1,131.4,100.2,0.0645,0.693,ap-southeast-1
6148,scientific_compute,2,0.4769,542.64,199,0.5961,6.82,8,32,0,us-east-1,352.4,25.0,0.0397,0.38,eu-north-1
6149,etl_pipeline,6,0.2562,66.53,4,0.3165,60.19,16,64,0,us-east-1,359.5,22.2,0.0356,0.352,sa-east-1
6150,batch_ml_training,5,0.5118,187.81,96,0.0885,39.98,16,32,0,us-east-1,417.3,22.5,0.0377,0.372,sa-east-1
6151,etl_pipeline,6,0.4052,104.36,17,0.7627,56.93,2,4,1,sa-east-1,183.5,88.0,0.0538,0.706,eu-north-1
6152,real_time_inference,7,0.45,7.64,3,0.1802,43.61,4,16,0,sa-east-1,133.2,67.8,0.0552,0.609,us-east-1
6153,web_serving,9,0.14,23.67,1,0.1121,32.42,2,4,0,ap-south-1,437.5,48.7,0.0359,0.172,us-east-1
6154,data_archival,4,0.5749,95.1,184,0.6229,4.78,32,128,0,sa-east-1,188.0,77.9,0.0686,0.607,us-west-2
